name_i,name_j,geno_i,geno_j,relativeDam_i
Uk-3,Lm-2,10022,8329,-19.0813461531582
Uk-3,Lom1-1,10022,6042,-19.087477146462
Uk-3,Lov-1,10022,6043,-9.9693424534854
Uk-3,Lov-5,10022,6046,-11.6323633592639
Uk-3,Lp2-2,10022,7520,-15.4606872874472
Uk-3,Lp2-6,10022,7521,-14.1867336568311
Uk-3,Lu-1,10022,8334,-4.30017938820838
Uk-3,Lund,10022,8335,-19.3544436018678
Uk-3,Lz-0,10022,6936,-14.2322053764081
Uk-3,Mir-0,10022,8337,-15.875647834624
Uk-3,Mr-0,10022,7522,-19.4715706727826
Uk-3,Mrk-0,10022,6937,-14.4669592852718
Uk-3,Ms-0,10022,6938,-22.4640415599619
Uk-3,Mt-0,10022,6939,-21.3629085789933
Uk-3,Mz-0,10022,6940,-13.5247853861952
Uk-3,N13,10022,7438,-25.2438083469322
Uk-3,Na-1,10022,8343,-11.6874835685262
Uk-3,NC-6,10022,8246,-17.9989853460449
Uk-3,Nd-1,10022,6942,-18.6123356605574
Uk-3,NFA-10,10022,6943,-14.6224581193042
Uk-3,NFA-8,10022,6944,-12.1561167519758
Uk-3,No-0,10022,7275,-13.1616901834529
Uk-3,Nok-3,10022,6945,-19.1937304300327
Uk-3,Nw-0,10022,7258,-5.16776938800408
Uk-3,Or-1,10022,6074,-13.519699098083
Uk-3,Ost-0,10022,8351,-11.9358660113852
Uk-3,Ove-0,10022,7287,-13.2090292949003
Uk-3,Oy-0,10022,6946,-17.2690887676266
Uk-3,Pa-1,10022,8353,-21.6874705405938
Uk-3,Per-1,10022,8354,-18.9614245868655
Uk-3,Petergof,10022,7296,-13.8780225566263
Uk-3,PHW-2,10022,8243,-18.3060277880377
Uk-3,PHW-34,10022,8244,-21.0465348956686
Uk-3,Pi-0,10022,7298,-18.8707690815398
Uk-3,Pla-0,10022,7300,-10.6177303760848
Uk-3,Pna-10,10022,7526,-23.8744818877766
Uk-3,Pna-17,10022,7523,-17.138086546667
Uk-3,Pro-0,10022,8213,-19.2725552031966
Uk-3,Pu2-23,10022,6951,-16.5228134959789
Uk-3,Pu2-7,10022,6956,-20.9400516169265
Uk-3,Pu2-8,10022,6953,-24.4020337231185
Uk-3,Ra-0,10022,6958,-17.5169433056968
Uk-3,Rak-2,10022,8365,-18.1929656686259
Uk-3,Rd-0,10022,8366,-13.7200321789311
Uk-3,Ren-1,10022,6959,-22.3198116761657
Uk-3,Ren-11,10022,6960,-21.7900142563241
Uk-3,Rev-1,10022,8369,-16.9535361133217
Uk-3,Rmx-A02,10022,7524,-25.4167624458635
Uk-3,Rmx-A180,10022,7525,-23.6754577787767
Uk-3,RRS-10,10022,7515,-23.0956714852044
Uk-3,RRS-7,10022,7514,-7.25203892282252
Uk-3,Rsch-4,10022,8374,-18.4240808029545
Uk-3,Rubezhnoe-1,10022,7323,-13.6516180921921
Uk-3,San-2,10022,8247,-18.8147551717127
Uk-3,Sanna-2,10022,8376,-4.6190839254813
Uk-3,Sap-0,10022,8378,-13.1882278889883
Uk-3,Sav-0,10022,8412,-22.924885302119
Uk-3,Se-0,10022,6961,-13.5266450676443
Uk-3,Seattle-0,10022,8245,-12.3698982546265
Uk-3,Sf-1,10022,7327,-18.6936604219299
Uk-3,Shahdara,10022,6962,-21.8757863402038
Uk-3,Sorbo,10022,6963,-20.7248205096326
Uk-3,Spr1-2,10022,6964,-8.69519440777153
Uk-3,Spr1-6,10022,6965,-9.17309957814933
Uk-3,Sq-1,10022,6966,-18.8036704006665
Uk-3,Sq-8,10022,6967,-17.3509227401204
Uk-3,Sr:5,10022,8386,-15.5397558032065
Uk-3,St-0,10022,8387,-17.0125909798051
Uk-3,Stw-0,10022,8388,-25.3153288360434
Uk-3,Ta-0,10022,8389,-15.6242079207157
Uk-3,Tamm-2,10022,6968,-15.097942522858
Uk-3,Tamm-27,10022,6969,-14.7808047781978
Uk-3,Tottarp-2,10022,6243,-15.7665245674413
Uk-3,Ts-1,10022,6970,-20.670073093564
Uk-3,Ts-5,10022,6971,-13.1936536310067
Uk-3,Tsu-0,10022,7373,-6.11137625569229
Uk-3,Tsu-1,10022,6972,-4.27989878613567
Uk-3,Tu-0,10022,8395,-4.94716523685898
Uk-3,Uk-3,10022,10022,0
Uk-3,Ull1-1,10022,8426,-13.2427208268189
Uk-3,Ull2-5,10022,6974,-11.2410777168501
Uk-3,Uod-1,10022,6975,-14.1342797533564
Uk-3,Uod-7,10022,6976,-17.2767062936079
Uk-3,Van-0,10022,6977,-14.9306612690041
Uk-3,Var2-1,10022,7516,-7.30084860863091
Uk-3,Var2-6,10022,7517,-10.851902250684
Uk-3,Vastervik,10022,9058,-10.8435733270193
Uk-3,Vimmerby,10022,8249,-12.7056149532164
Uk-3,Vinslov,10022,9057,-19.1999640603115
Uk-3,Wa-1,10022,6978,-18.969699856303
Uk-3,Wei-0,10022,6979,-8.1015654623851
Uk-3,Wil-1,10022,8419,-14.1518942923413
Uk-3,Wil-2,10022,7413,-20.082584592903
Uk-3,Ws-0,10022,6980,-21.8790575568972
Uk-3,Ws-2,10022,6981,-25.9994649162914
Uk-3,Wt-5,10022,6982,-14.1309613525868
Uk-3,Wu-0,10022,7415,-16.2128386428551
Uk-3,Yo-0,10022,6983,-11.6921930463528
Uk-3,Zdr-1,10022,6984,-9.93193030684895
Uk-3,Zdr-6,10022,6985,-12.6295025391422
Uk-3,Zu-0,10022,7417,-17.8347911401637
Uk-3,Zu-1,10022,7418,-9.68332892383705
Uk-3,Er-0,10022,7125,-14.6019086742799
Uk-3,Fja1-1,10022,8422,-25.3608860284666
Uk-3,gl1-2,10022,2,-11.7147845409993
Uk-3,gl1-1,10022,1,-12.9871976619625
Ull1-1,Ag-0,8426,6897,-5.38491737881837
Ull1-1,Ak-1,8426,6987,-11.057506325846
Ull1-1,Alc-0,8426,6988,-3.83978155772834
Ull1-1,Algutsrum,8426,8230,-8.98610529644385
Ull1-1,An-1,8426,6898,-3.92845808350136
Ull1-1,Ang-0,8426,6992,-9.78316512963035
Ull1-1,Ba1-2,8426,8256,-5.68473508652992
Ull1-1,Ba4-1,8426,8258,-5.3659164074059
Ull1-1,Ba5-1,8426,8259,-5.5548987828661
Ull1-1,Bay-0,8426,6899,-3.00555453556733
Ull1-1,Bg-2,8426,6709,-8.42825630538916
Ull1-1,Bil-5,8426,6900,-8.05417879338919
Ull1-1,Bil-7,8426,6901,-8.31293933567682
Ull1-1,Bla-1,8426,7015,-4.86886729337574
Ull1-1,Bor-1,8426,5837,-11.2283049292298
Ull1-1,Bor-4,8426,6903,-16.5339159749875
Ull1-1,Br-0,8426,6904,-12.0467093078625
Ull1-1,Bro1-6,8426,8231,-1.38072161309279
Ull1-1,Bs-1,8426,8270,-6.77909761481893
Ull1-1,Bu-0,8426,8271,-5.29253398538461
Ull1-1,Buckhorn_Pass,8426,7033,-9.33726261456864
Ull1-1,Bur-0,8426,5719,-12.9287922821481
Ull1-1,C24,8426,6906,-3.94809259217745
Ull1-1,Can-0,8426,8274,-3.5097781960788
Ull1-1,Cen-0,8426,8275,-16.9266462013035
Ull1-1,CIBC-17,8426,6907,-10.3361069478377
Ull1-1,Co,8426,7081,-7.19764410231621
Ull1-1,Col-0,8426,6909,-11.1520751079355
Ull1-1,Ct-1,8426,6910,-11.7905193722308
Ull1-1,Cvi-0,8426,6911,-9.63943483580562
Ull1-1,Dem-4,8426,8233,-9.1159772599383
Ull1-1,Dra3-1,8426,8283,-13.6737239098274
Ull1-1,DraII-1,8426,8284,-14.961859965825
Ull1-1,DraIII-1,8426,8285,-6.9689334728931
Ull1-1,Duk,8426,6008,-12.0323169239423
Ull1-1,Eden-1,8426,6009,-7.51672636294439
Ull1-1,Eden-2,8426,6913,-8.306870298947
Ull1-1,Edi-0,8426,6914,-10.4388389644126
Ull1-1,Eds-1,8426,6016,-11.547659362462
Ull1-1,Ei-2,8426,6915,-10.7820015637074
Ull1-1,En-1,8426,8290,-10.3858509352631
Ull1-1,Est-1,8426,6916,-14.669484682923
Ull1-1,Fab-2,8426,6917,-9.28962539895121
Ull1-1,Fab-4,8426,6918,-14.8303444677358
Ull1-1,Fei-0,8426,8215,-2.34767398784651
Ull1-1,Fr-2,8426,7133,-6.10750129401515
Ull1-1,Ga-0,8426,6919,-6.42208704630291
Ull1-1,Gd-1,8426,8296,2.39283232173145
Ull1-1,Ge-0,8426,8297,-19.6493651997783
Ull1-1,Got-22,8426,6920,3.01121200888439
Ull1-1,Got-7,8426,6921,-2.03923703760781
Ull1-1,Gr-1,8426,8300,-8.57807038185457
Ull1-1,Gu-0,8426,6922,-10.2434370339829
Ull1-1,Gul1-2,8426,8234,-0.931125328945511
Ull1-1,Gy-0,8426,8214,-5.19152339078644
Ull1-1,H55,8426,7461,-6.85067022458496
Ull1-1,Hi-0,8426,8304,-1.44441821025597
Ull1-1,Hod,8426,8235,-6.60290827631613
Ull1-1,Hov4-1,8426,8306,-14.0337076692327
Ull1-1,Hovdala-2,8426,6039,-20.1488633148242
Ull1-1,HR-10,8426,6923,-8.18901592087056
Ull1-1,HR-5,8426,6924,-7.51622295606273
Ull1-1,Hs-0,8426,8310,7.30375401917063
Ull1-1,HSm,8426,8236,-14.4247272182296
Ull1-1,In-0,8426,8311,-1.92629049151397
Ull1-1,Is-0,8426,8312,-5.19859186385288
Ull1-1,Jm-0,8426,8313,2.09760512536339
Ull1-1,Ka-0,8426,8314,-14.2735358902874
Ull1-1,Kas-2,8426,8424,-14.0507935741796
Ull1-1,Kavlinge-1,8426,8237,-13.9857052931873
Ull1-1,Kelsterbach-4,8426,8420,-11.4419846108387
Ull1-1,Kent,8426,8238,-9.35784423640747
Ull1-1,Kin-0,8426,6926,-6.41689000299297
Ull1-1,Kn-0,8426,7186,-12.027602196159
Ull1-1,Kni-1,8426,6040,-8.5122571738518
Ull1-1,Kno-10,8426,6927,-6.73374873912516
Ull1-1,Kno-18,8426,6928,-6.00226650781506
Ull1-1,Koln,8426,8239,-7.30958328260392
Ull1-1,Kondara,8426,6929,-8.6581667824096
Ull1-1,Kyoto,8426,7207,5.24004016121924
Ull1-1,Kz-1,8426,6930,-18.3547161629815
Ull1-1,Kz-13,8426,6830,-16.9397584352361
Ull1-1,Kz-9,8426,6931,-14.1832966550712
Ull1-1,Lc-0,8426,8323,-9.30216257303832
Ull1-1,Ler-1,8426,6932,-14.8648008608934
Ull1-1,Li-2:1,8426,7223,-23.8566344963792
Ull1-1,Liarum,8426,8241,-17.5589677054764
Ull1-1,Lillo-1,8426,8242,-9.17435429739071
Ull1-1,Lip-0,8426,8325,-8.79985333125952
Ull1-1,Lis-1,8426,8326,-4.22826331184689
Ull1-1,Lis-2,8426,8222,-10.1266346886134
Ull1-1,Lisse,8426,8430,-15.9694657414908
Ull1-1,LL-0,8426,6933,-14.3900450277658
Ull1-1,Lm-2,8426,8329,-6.84908879186394
Ull1-1,Lom1-1,8426,6042,-7.19070477304932
Ull1-1,Lov-1,8426,6043,-12.662166318697
Ull1-1,Lov-5,8426,6046,-10.7571059054754
Ull1-1,Lp2-2,8426,7520,-6.82615549189479
Ull1-1,Lp2-6,8426,7521,-4.07857321964979
Ull1-1,Lu-1,8426,8334,-16.7904456609879
Ull1-1,Lund,8426,8335,3.79744428953709
Ull1-1,Lz-0,8426,6936,-10.2196419141469
Ull1-1,Mir-0,8426,8337,-7.46550934387457
Ull1-1,Mr-0,8426,7522,-3.17334720905097
Ull1-1,Mrk-0,8426,6937,-2.31611268390586
Ull1-1,Ms-0,8426,6938,-4.61321658204752
Ull1-1,Mt-0,8426,6939,-13.0514306357266
Ull1-1,Mz-0,8426,6940,-6.20033366882478
Ull1-1,N13,8426,7438,-10.9362564811606
Ull1-1,Na-1,8426,8343,-12.9445892001419
Ull1-1,NC-6,8426,8246,-3.16867442409414
Ull1-1,Nd-1,8426,6942,-11.7619652481845
Ull1-1,NFA-10,8426,6943,-4.73729021386497
Ull1-1,NFA-8,8426,6944,-6.58830580506292
Ull1-1,No-0,8426,7275,-10.1064741439657
Ull1-1,Nok-3,8426,6945,-10.853171766568
Ull1-1,Nw-0,8426,7258,-5.51758144676828
Ull1-1,Or-1,8426,6074,-8.86343950163889
Ull1-1,Ost-0,8426,8351,-10.5469817787481
Ull1-1,Ove-0,8426,7287,-2.49859775903218
Ull1-1,Oy-0,8426,6946,-17.4559310440179
Ull1-1,Pa-1,8426,8353,0.602956556761828
Ull1-1,Per-1,8426,8354,-13.4171305278814
Ull1-1,Petergof,8426,7296,-4.03563572101246
Ull1-1,PHW-2,8426,8243,-7.82130056993509
Ull1-1,PHW-34,8426,8244,-4.25219570400305
Ull1-1,Pi-0,8426,7298,-4.2107047144121
Ull1-1,Pla-0,8426,7300,-17.7836543956061
Ull1-1,Pna-10,8426,7526,-8.61728197116446
Ull1-1,Pna-17,8426,7523,-4.58343750379473
Ull1-1,Pro-0,8426,8213,-3.73593965466908
Ull1-1,Pu2-23,8426,6951,-10.4115701868195
Ull1-1,Pu2-7,8426,6956,-9.01004026074617
Ull1-1,Pu2-8,8426,6953,-4.63054731296014
Ull1-1,Ra-0,8426,6958,-9.55230971201557
Ull1-1,Rak-2,8426,8365,-9.5903765002973
Ull1-1,Rd-0,8426,8366,-11.5138580238834
Ull1-1,Ren-1,8426,6959,-17.9172929864563
Ull1-1,Ren-11,8426,6960,-2.86257402337724
Ull1-1,Rev-1,8426,8369,-3.39907356524933
Ull1-1,Rmx-A02,8426,7524,-10.6398307410593
Ull1-1,Rmx-A180,8426,7525,-2.93600956248207
Ull1-1,RRS-10,8426,7515,-8.55919693638056
Ull1-1,RRS-7,8426,7514,-3.62286568527711
Ull1-1,Rsch-4,8426,8374,-7.40952930510438
Ull1-1,Rubezhnoe-1,8426,7323,-18.784388227583
Ull1-1,San-2,8426,8247,-5.36933756329319
Ull1-1,Sanna-2,8426,8376,-2.59259152997493
Ull1-1,Sap-0,8426,8378,-9.1000310944766
Ull1-1,Sav-0,8426,8412,1.21179109881946
Ull1-1,Se-0,8426,6961,-11.2486577440179
Ull1-1,Seattle-0,8426,8245,-4.74564701197208
Ull1-1,Sf-1,8426,7327,-15.7064211645507
Ull1-1,Shahdara,8426,6962,-9.78729856277881
Ull1-1,Sorbo,8426,6963,-23.9180861315424
Ull1-1,Spr1-2,8426,6964,-2.00124772434674
Ull1-1,Spr1-6,8426,6965,-7.658741452543
Ull1-1,Sq-1,8426,6966,-5.59574737856912
Ull1-1,Sq-8,8426,6967,-2.53572103481763
Ull1-1,Sr:5,8426,8386,-8.94790824454428
Ull1-1,St-0,8426,8387,-14.1362861133327
Ull1-1,Stw-0,8426,8388,-3.0534689792603
Ull1-1,Ta-0,8426,8389,-14.9311759780724
Ull1-1,Tamm-2,8426,6968,-7.82079960322271
Ull1-1,Tamm-27,8426,6969,-5.99698685668558
Ull1-1,Tottarp-2,8426,6243,4.64774734559823
Ull1-1,Ts-1,8426,6970,-15.809492385371
Ull1-1,Ts-5,8426,6971,-16.4212171138483
Ull1-1,Tsu-0,8426,7373,-6.44097572705132
Ull1-1,Tsu-1,8426,6972,-4.42672149334805
Ull1-1,Tu-0,8426,8395,-5.8224691598027
Ull1-1,Uk-3,8426,10022,-13.2427208268189
Ull1-1,Ull1-1,8426,8426,0
Ull1-1,Ull2-5,8426,6974,-3.65579185250714
Ull1-1,Uod-1,8426,6975,3.19142162714319
Ull1-1,Uod-7,8426,6976,-6.62097397867681
Ull1-1,Van-0,8426,6977,-5.47382366394339
Ull1-1,Var2-1,8426,7516,-5.55804046468255
Ull1-1,Var2-6,8426,7517,-5.61149464758225
Ull1-1,Vastervik,8426,9058,-3.49221138139499
Ull1-1,Vimmerby,8426,8249,-13.9308464429138
Ull1-1,Vinslov,8426,9057,-5.02564804266216
Ull1-1,Wa-1,8426,6978,-7.20484952760865
Ull1-1,Wei-0,8426,6979,5.08117871839908
Ull1-1,Wil-1,8426,8419,-13.6315411288109
Ull1-1,Wil-2,8426,7413,-23.3577729774705
Ull1-1,Ws-0,8426,6980,-15.6301447676152
Ull1-1,Ws-2,8426,6981,-11.6292445747283
Ull1-1,Wt-5,8426,6982,-10.0243991188045
Ull1-1,Wu-0,8426,7415,-7.7651514893167
Ull1-1,Yo-0,8426,6983,-7.37977137217551
Ull1-1,Zdr-1,8426,6984,-12.5140182187203
Ull1-1,Zdr-6,8426,6985,-16.5553353518595
Ull1-1,Zu-0,8426,7417,-3.1005967736333
Ull1-1,Zu-1,8426,7418,-0.542442877646488
Ull1-1,Er-0,8426,7125,-0.519816078912955
Ull1-1,Fja1-1,8426,8422,-12.4063830494934
Ull1-1,gl1-2,8426,2,-11.1520751079355
Ull1-1,gl1-1,8426,1,-14.8648008608934
Ull2-5,Ag-0,6974,6897,-14.0817203684273
Ull2-5,Ak-1,6974,6987,-9.68518246739461
Ull2-5,Alc-0,6974,6988,-10.583236614044
Ull2-5,Algutsrum,6974,8230,-10.0670496454348
Ull2-5,An-1,6974,6898,-11.3385954653139
Ull2-5,Ang-0,6974,6992,-7.30797458686464
Ull2-5,Ba1-2,6974,8256,2.28001794158915
Ull2-5,Ba4-1,6974,8258,-12.8869493052623
Ull2-5,Ba5-1,6974,8259,-13.1876298007814
Ull2-5,Bay-0,6974,6899,-10.7360912893696
Ull2-5,Bg-2,6974,6709,7.33118145412708
Ull2-5,Bil-5,6974,6900,-8.0193742722512
Ull2-5,Bil-7,6974,6901,-8.49838670740407
Ull2-5,Bla-1,6974,7015,-8.11099327798818
Ull2-5,Bor-1,6974,5837,-16.8308403758961
Ull2-5,Bor-4,6974,6903,-13.2465883691976
Ull2-5,Br-0,6974,6904,-3.72339354306686
Ull2-5,Bro1-6,6974,8231,2.49082204004651
Ull2-5,Bs-1,6974,8270,-6.16594352399308
Ull2-5,Bu-0,6974,8271,-9.80491919812233
Ull2-5,Buckhorn_Pass,6974,7033,-12.7636441974333
Ull2-5,Bur-0,6974,5719,-16.3065097797343
Ull2-5,C24,6974,6906,-9.53723447415124
Ull2-5,Can-0,6974,8274,-11.161424496348
Ull2-5,Cen-0,6974,8275,-15.4733662153859
Ull2-5,CIBC-17,6974,6907,-9.21150037367918
Ull2-5,Co,6974,7081,-9.02095403086022
Ull2-5,Col-0,6974,6909,-6.3603447730737
Ull2-5,Ct-1,6974,6910,-8.00560558933172
Ull2-5,Cvi-0,6974,6911,-12.0166537347703
Ull2-5,Dem-4,6974,8233,-13.1372616675543
Ull2-5,Dra3-1,6974,8283,-9.66237137176579
Ull2-5,DraII-1,6974,8284,-17.9794473163567
Ull2-5,DraIII-1,6974,8285,-9.76490199260598
Ull2-5,Duk,6974,6008,-15.5346101495565
Ull2-5,Eden-1,6974,6009,-16.5982393833933
Ull2-5,Eden-2,6974,6913,-6.9319162420023
Ull2-5,Edi-0,6974,6914,-7.07853261872156
Ull2-5,Eds-1,6974,6016,-13.3096723065857
Ull2-5,Ei-2,6974,6915,-12.4225501980675
Ull2-5,En-1,6974,8290,-4.31588565094232
Ull2-5,Est-1,6974,6916,-8.37932548011094
Ull2-5,Fab-2,6974,6917,-9.9780605999612
Ull2-5,Fab-4,6974,6918,-12.0152687715615
Ull2-5,Fei-0,6974,8215,-0.392280596209025
Ull2-5,Fr-2,6974,7133,-10.1052053067884
Ull2-5,Ga-0,6974,6919,-8.37074100018334
Ull2-5,Gd-1,6974,8296,-5.64036751445559
Ull2-5,Ge-0,6974,8297,-11.490878667408
Ull2-5,Got-22,6974,6920,-13.0358075116293
Ull2-5,Got-7,6974,6921,-13.6926593869381
Ull2-5,Gr-1,6974,8300,-4.644000143905
Ull2-5,Gu-0,6974,6922,-15.4183955294092
Ull2-5,Gul1-2,6974,8234,-8.61535334151393
Ull2-5,Gy-0,6974,8214,-5.43974380418142
Ull2-5,H55,6974,7461,-7.46464725204603
Ull2-5,Hi-0,6974,8304,-2.47942237102035
Ull2-5,Hod,6974,8235,-11.6592678913244
Ull2-5,Hov4-1,6974,8306,-4.05660910003716
Ull2-5,Hovdala-2,6974,6039,-16.9780951007477
Ull2-5,HR-10,6974,6923,-10.6083447938594
Ull2-5,HR-5,6974,6924,-9.91366813655668
Ull2-5,Hs-0,6974,8310,-14.1473103783932
Ull2-5,HSm,6974,8236,-11.5456491264966
Ull2-5,In-0,6974,8311,-6.32969386952619
Ull2-5,Is-0,6974,8312,-16.1750442064182
Ull2-5,Jm-0,6974,8313,-14.280645822041
Ull2-5,Ka-0,6974,8314,-18.1883395110764
Ull2-5,Kas-2,6974,8424,-15.7707450076109
Ull2-5,Kavlinge-1,6974,8237,-13.2972776655866
Ull2-5,Kelsterbach-4,6974,8420,-15.3294824580499
Ull2-5,Kent,6974,8238,-13.4377015584812
Ull2-5,Kin-0,6974,6926,-12.1960554987906
Ull2-5,Kn-0,6974,7186,-14.5151309390008
Ull2-5,Kni-1,6974,6040,-14.036499447207
Ull2-5,Kno-10,6974,6927,-12.4235497144754
Ull2-5,Kno-18,6974,6928,-6.77283766241934
Ull2-5,Koln,6974,8239,-8.7402294551942
Ull2-5,Kondara,6974,6929,-17.0347036345443
Ull2-5,Kyoto,6974,7207,-16.4093250557699
Ull2-5,Kz-1,6974,6930,-15.9082450485535
Ull2-5,Kz-13,6974,6830,-18.5937981732901
Ull2-5,Kz-9,6974,6931,-15.6176620621088
Ull2-5,Lc-0,6974,8323,-1.47076468467322
Ull2-5,Ler-1,6974,6932,-19.1367210514043
Ull2-5,Li-2:1,6974,7223,-14.6757574363701
Ull2-5,Liarum,6974,8241,-9.92542718855395
Ull2-5,Lillo-1,6974,8242,-9.88127502197564
Ull2-5,Lip-0,6974,8325,-0.010015355178286
Ull2-5,Lis-1,6974,8326,-12.0917752841972
Ull2-5,Lis-2,6974,8222,0.0606566639673805
Ull2-5,Lisse,6974,8430,-20.2193743756634
Ull2-5,LL-0,6974,6933,-0.767896598055319
Ull2-5,Lm-2,6974,8329,-11.2600122788533
Ull2-5,Lom1-1,6974,6042,-12.4220680121266
Ull2-5,Lov-1,6974,6043,-9.6402734475891
Ull2-5,Lov-5,6974,6046,-9.43613878978893
Ull2-5,Lp2-2,6974,7520,-16.1047241867046
Ull2-5,Lp2-6,6974,7521,-16.474297525729
Ull2-5,Lu-1,6974,8334,-10.9144163267604
Ull2-5,Lund,6974,8335,-9.14094673078519
Ull2-5,Lz-0,6974,6936,1.90969700830992
Ull2-5,Mir-0,6974,8337,-9.07715264878921
Ull2-5,Mr-0,6974,7522,-14.7669584487569
Ull2-5,Mrk-0,6974,6937,-6.98311639428275
Ull2-5,Ms-0,6974,6938,-14.4890949115081
Ull2-5,Mt-0,6974,6939,-12.1056563158275
Ull2-5,Mz-0,6974,6940,-19.5480530790681
Ull2-5,N13,6974,7438,-20.9713552765126
Ull2-5,Na-1,6974,8343,-5.42692132940255
Ull2-5,NC-6,6974,8246,-16.8097086252141
Ull2-5,Nd-1,6974,6942,-7.54271975899737
Ull2-5,NFA-10,6974,6943,-5.22942045155645
Ull2-5,NFA-8,6974,6944,0.204417707360975
Ull2-5,No-0,6974,7275,-7.73019449830386
Ull2-5,Nok-3,6974,6945,-19.9283861814779
Ull2-5,Nw-0,6974,7258,-3.54050390586152
Ull2-5,Or-1,6974,6074,-13.9594154930803
Ull2-5,Ost-0,6974,8351,-11.595013030922
Ull2-5,Ove-0,6974,7287,-11.4029732440272
Ull2-5,Oy-0,6974,6946,-11.4161639365054
Ull2-5,Pa-1,6974,8353,-7.36103054849766
Ull2-5,Per-1,6974,8354,-11.7707410139002
Ull2-5,Petergof,6974,7296,-0.703136040560494
Ull2-5,PHW-2,6974,8243,-12.1106888083243
Ull2-5,PHW-34,6974,8244,-8.99754015013183
Ull2-5,Pi-0,6974,7298,-9.20526552882605
Ull2-5,Pla-0,6974,7300,-10.4005827795056
Ull2-5,Pna-10,6974,7526,-14.7807783064635
Ull2-5,Pna-17,6974,7523,-13.4115862389534
Ull2-5,Pro-0,6974,8213,-11.0787748953101
Ull2-5,Pu2-23,6974,6951,-17.7954747812139
Ull2-5,Pu2-7,6974,6956,-12.6515183605318
Ull2-5,Pu2-8,6974,6953,-15.9682254847031
Ull2-5,Ra-0,6974,6958,0.335775378052166
Ull2-5,Rak-2,6974,8365,-7.30234874683312
Ull2-5,Rd-0,6974,8366,-9.51948438736325
Ull2-5,Ren-1,6974,6959,-11.8705898608964
Ull2-5,Ren-11,6974,6960,-9.23749679628927
Ull2-5,Rev-1,6974,8369,-5.84227605183178
Ull2-5,Rmx-A02,6974,7524,-12.758412120218
Ull2-5,Rmx-A180,6974,7525,-15.4345367534894
Ull2-5,RRS-10,6974,7515,-12.7243731966955
Ull2-5,RRS-7,6974,7514,-12.1025286674515
Ull2-5,Rsch-4,6974,8374,-12.6174939782059
Ull2-5,Rubezhnoe-1,6974,7323,-6.9522939623595
Ull2-5,San-2,6974,8247,-2.63114602379069
Ull2-5,Sanna-2,6974,8376,-7.48933939575334
Ull2-5,Sap-0,6974,8378,-8.87875484040893
Ull2-5,Sav-0,6974,8412,-11.1345075571117
Ull2-5,Se-0,6974,6961,-10.105911130627
Ull2-5,Seattle-0,6974,8245,-7.0133454210709
Ull2-5,Sf-1,6974,7327,-6.87385685208592
Ull2-5,Shahdara,6974,6962,-14.3223441813539
Ull2-5,Sorbo,6974,6963,-17.7944482585518
Ull2-5,Spr1-2,6974,6964,-10.7549337826314
Ull2-5,Spr1-6,6974,6965,-12.3926879492941
Ull2-5,Sq-1,6974,6966,-5.80859051070056
Ull2-5,Sq-8,6974,6967,-5.9138767301078
Ull2-5,Sr:5,6974,8386,-15.575721890321
Ull2-5,St-0,6974,8387,-15.6020355779518
Ull2-5,Stw-0,6974,8388,-7.88587736353564
Ull2-5,Ta-0,6974,8389,-15.2404151946134
Ull2-5,Tamm-2,6974,6968,-18.7410243575407
Ull2-5,Tamm-27,6974,6969,-16.7197548703393
Ull2-5,Tottarp-2,6974,6243,-12.6747501687105
Ull2-5,Ts-1,6974,6970,0.430482048305441
Ull2-5,Ts-5,6974,6971,-6.34486660922804
Ull2-5,Tsu-0,6974,7373,-14.9264848729369
Ull2-5,Tsu-1,6974,6972,-11.6329139024213
Ull2-5,Tu-0,6974,8395,-13.1854519272564
Ull2-5,Uk-3,6974,10022,-11.2410777168501
Ull2-5,Ull1-1,6974,8426,-3.65579185250714
Ull2-5,Ull2-5,6974,6974,0
Ull2-5,Uod-1,6974,6975,-7.33299562300684
Ull2-5,Uod-7,6974,6976,-4.62670246852153
Ull2-5,Van-0,6974,6977,-5.45208396055345
Ull2-5,Var2-1,6974,7516,-12.1367638649258
Ull2-5,Var2-6,6974,7517,-12.3557550961085
Ull2-5,Vastervik,6974,9058,-6.09671881675846
Ull2-5,Vimmerby,6974,8249,-6.24393588278745
Ull2-5,Vinslov,6974,9057,-9.51878636071364
Ull2-5,Wa-1,6974,6978,-15.7614885637842
Ull2-5,Wei-0,6974,6979,0.384336644345815
Ull2-5,Wil-1,6974,8419,-16.2967476067472
Ull2-5,Wil-2,6974,7413,-18.9098212135616
Ull2-5,Ws-0,6974,6980,-7.18432203768471
Ull2-5,Ws-2,6974,6981,-9.66393887550543
Ull2-5,Wt-5,6974,6982,-17.1290819642054
Ull2-5,Wu-0,6974,7415,-13.8604882680827
Ull2-5,Yo-0,6974,6983,-8.65945901287159
Ull2-5,Zdr-1,6974,6984,-14.1125943148631
Ull2-5,Zdr-6,6974,6985,-26.9538105062209
Ull2-5,Zu-0,6974,7417,-12.7095648170998
Ull2-5,Zu-1,6974,7418,-9.11638842400889
Ull2-5,Er-0,6974,7125,-3.7835002927069
Ull2-5,Fja1-1,6974,8422,-16.3689601356985
Ull2-5,gl1-2,6974,2,-6.3603447730737
Ull2-5,gl1-1,6974,1,-19.1367210514043
