IndivID,Name,Source,gwasID,Site,Year,Date,Block,position_X,position_Y,edge,InitLeafLen,Bolting,Score,Holes,Mines,Ps,Pa,Pp,Lc,Px,Pr_e,Pr_l,Ar,Tni,Syrphinae_l,Cv,Fi,Fo,Bh,Er,Mp,Mp_w,Le,Le_w,Bb,Bb_w,Mummy,Wasps,crab_spider_l,sheetweb_spider_u,sheetweb_spider_l,Syrphinae_a,red_mite,stink_bug_large,stink_bug_smallblack,ant
1363,Sr:5,CS77268,8386,ZH,2017,20170721,7,33,5,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,Est-1,CS22629,6916,ZH,2017,20170721,7,33,7,0,NA,NA,NA,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,Lisse,CS6033,8430,ZH,2017,20170721,7,33,9,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1366,Ak-1,CS939,6987,ZH,2017,20170721,7,34,2,0,NA,NA,NA,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1367,Lp2-6,CS22595,7521,ZH,2017,20170721,7,34,4,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1368,Tamm-27,CS22605,6969,ZH,2017,20170721,7,34,6,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,Sq-1,CS22600,6966,ZH,2017,20170721,7,34,8,0,NA,NA,NA,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1370,Rmx-A180,CS22569,7525,ZH,2017,20170721,7,34,10,1,NA,NA,NA,19,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,Zdr-6,CS22589,6985,ZH,2017,20170721,7,35,1,1,NA,NA,NA,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,N13,CS22491,7438,ZH,2017,20170721,7,35,3,0,NA,NA,NA,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1373,Kz-13,CS22445,6830,ZH,2017,20170721,7,35,5,0,NA,NA,NA,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1374,Ga-0,CS22634,6919,ZH,2017,20170721,7,35,7,0,NA,NA,NA,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,Van-0,CS22627,6977,ZH,2017,20170721,7,35,9,0,NA,NA,NA,27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,Wei-0,CS22622,6979,ZH,2017,20170721,7,36,2,0,NA,NA,NA,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1377,Var2-1,CS22580,7516,ZH,2017,20170721,7,36,4,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,Sf-1,CS6855,7327,ZH,2017,20170721,7,36,6,0,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1379,Per-1,CS1445,8354,ZH,2017,20170721,7,36,8,0,NA,NA,NA,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,Pu2-23,CS22593,6951,ZH,2017,20170721,7,36,10,1,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1381,Uk-3,CS1577,10022,ZH,2017,20170721,7,37,1,1,NA,NA,NA,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1382,Bg-2,CS22342,6709,ZH,2017,20170721,7,37,3,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1383,Var2-6,CS22581,7517,ZH,2017,20170721,7,37,5,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,Lov-1,CS77049,6043,ZH,2017,20170721,7,37,7,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1385,Pla-0,CS1459,7300,ZH,2017,20170721,7,37,9,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,Lillo-1,CS77039,8242,ZH,2017,20170721,7,38,2,0,NA,NA,NA,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1387,Vastervik,CS78834,9058,ZH,2017,20170721,7,38,4,0,NA,NA,NA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,Spr1-2,CS22582,6964,ZH,2017,20170721,7,38,6,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,Eden-2,CS22573,6913,ZH,2017,20170721,7,38,8,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1390,Bur-0,CS22656,5719,ZH,2017,20170721,7,38,10,1,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1391,En-1,CS76841,8290,ZH,2017,20170721,7,39,1,1,NA,NA,NA,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1392,Lp2-2,CS22594,7520,ZH,2017,20170721,7,39,3,0,NA,NA,NA,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,NFA-8,CS22598,6944,ZH,2017,20170721,7,39,5,0,NA,NA,NA,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,Uod-7,CS22613,6976,ZH,2017,20170721,7,39,7,0,NA,NA,NA,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,Co,CS3180,7081,ZH,2017,20170721,7,39,9,0,NA,NA,NA,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,Duk,CS76824,6008,ZH,2017,20170721,7,40,2,1,NA,NA,NA,41,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,An-1,CS22626,6898,ZH,2017,20170721,7,40,4,1,NA,NA,NA,33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,Gul1-2,CS76896,8234,ZH,2017,20170721,7,40,6,1,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1399,Kyoto,CS76535,7207,ZH,2017,20170721,7,40,8,1,NA,NA,NA,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,Stw-0,CS1539,8388,ZH,2017,20170721,7,40,10,1,NA,NA,NA,19,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1401,Ta-0,CS1549,8389,ZH,2017,20170721,8,1,1,1,NA,NA,NA,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,Ts-5,CS22648,6971,ZH,2017,20170721,8,1,3,1,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Ler-1,CS22618,6932,ZH,2017,20170721,8,1,5,1,NA,NA,NA,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,Lov-5,CS77050,6046,ZH,2017,20170721,8,1,7,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1405,Sap-0,CS1507,8378,ZH,2017,20170721,8,1,9,1,NA,NA,NA,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1406,No-0,CS6805,7275,ZH,2017,20170721,8,2,2,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1407,Wt-5,CS22637,6982,ZH,2017,20170721,8,2,4,0,NA,NA,NA,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,Co,CS3180,7081,ZH,2017,20170721,8,2,6,0,NA,NA,NA,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,Kno-18,CS22567,6928,ZH,2017,20170721,8,2,8,0,NA,NA,NA,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,Sr:5,CS77268,8386,ZH,2017,20170721,8,2,10,1,NA,NA,NA,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,Ren-11,CS22611,6960,ZH,2017,20170721,8,3,1,1,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,Ost-0,CS1431,8351,ZH,2017,20170721,8,3,3,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,Pu2-23,CS22593,6951,ZH,2017,20170721,8,3,5,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,Bur-0,CS22656,5719,ZH,2017,20170721,8,3,7,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,Pu2-7,CS22592,6956,ZH,2017,20170721,8,3,9,0,NA,NA,NA,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1416,Col-0,CS22625,6909,ZH,2017,20170721,8,4,2,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1417,Lis-1,CS77042,8326,ZH,2017,20170721,8,4,4,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418,Kelsterbach-4,CS6041,8420,ZH,2017,20170721,8,4,6,0,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,Edi-0,CS22657,6914,ZH,2017,20170721,8,4,8,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,Kas-2,CS6751,8424,ZH,2017,20170721,8,4,10,1,NA,NA,NA,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1421,Lillo-1,CS77039,8242,ZH,2017,20170721,8,5,1,1,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1422,Wil-2,CS6889,7413,ZH,2017,20170721,8,5,3,0,NA,NA,NA,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1423,Bay-0,CS22633,6899,ZH,2017,20170721,8,5,5,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1424,Got-7,CS22608,6921,ZH,2017,20170721,8,5,7,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,Gy-0,CS22631,8214,ZH,2017,20170721,8,5,9,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1426,Var2-6,CS22581,7517,ZH,2017,20170721,8,6,2,0,NA,NA,NA,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,Gul1-2,CS76896,8234,ZH,2017,20170721,8,6,4,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,Gr-1,CS1199,8300,ZH,2017,20170721,8,6,6,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Tottarp-2,CS77381,6243,ZH,2017,20170721,8,6,8,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Ms-0,CS22655,6938,ZH,2017,20170721,8,6,10,1,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Mt-0,CS22642,6939,ZH,2017,20170721,8,7,1,1,NA,NA,NA,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1432,Uk-3,CS1577,10022,ZH,2017,20170721,8,7,3,0,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1433,Ct-1,CS22639,6910,ZH,2017,20170721,8,7,5,0,NA,NA,NA,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Bs-1,CS997,8270,ZH,2017,20170721,8,7,7,0,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,Or-1,CS77150,6074,ZH,2017,20170721,8,7,9,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1436,Sav-0,CS1515,8412,ZH,2017,20170721,8,8,2,0,NA,NA,NA,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,Sorbo,CS22653,6963,ZH,2017,20170721,8,8,4,0,NA,NA,NA,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,Duk,CS76824,6008,ZH,2017,20170721,8,8,6,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439,Zdr-6,CS22589,6985,ZH,2017,20170721,8,8,8,0,NA,NA,NA,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,Lp2-2,CS22594,7520,ZH,2017,20170721,8,8,10,1,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1441,Tsu-0,CS6874,7373,ZH,2017,20170721,8,9,1,1,NA,NA,NA,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1442,Kin-0,CS22654,6926,ZH,2017,20170721,8,9,3,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1443,Bu-0,CS1007,8271,ZH,2017,20170721,8,9,5,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1444,LL-0,CS22650,6933,ZH,2017,20170721,8,9,7,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1445,Kent,CS76967,8238,ZH,2017,20170721,8,9,9,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Jm-0,CS1259,8313,ZH,2017,20170721,8,10,2,0,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1447,Fab-4,CS22577,6918,ZH,2017,20170721,8,10,4,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,Lu-1,CS1353,8334,ZH,2017,20170721,8,10,6,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1449,Sanna-2,CS77234,8376,ZH,2017,20170721,8,10,8,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,DraIII-1,CS76815,8285,ZH,2017,20170721,8,10,10,1,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,Hovdala-2,CS76937,6039,ZH,2017,20170721,8,11,1,1,NA,NA,NA,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,Santa_Clara,CS8069,7329,ZH,2017,20170721,8,11,3,0,NA,NA,NA,6,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1453,Got-22,CS22609,6920,ZH,2017,20170721,8,11,5,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Cvi-0,CS22614,6911,ZH,2017,20170721,8,11,7,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,Eds-1,CS76834,6016,ZH,2017,20170721,8,11,9,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,Gd-1,CS1185,8296,ZH,2017,20170721,8,12,2,0,NA,NA,NA,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,PHW-34,CS6034,8244,ZH,2017,20170721,8,12,4,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1458,Mrk-0,CS22635,6937,ZH,2017,20170721,8,12,6,0,NA,NA,NA,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1459,Nok-3,CS22643,6945,ZH,2017,20170721,8,12,8,0,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,Per-1,CS1445,8354,ZH,2017,20170721,8,12,10,1,NA,NA,NA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1461,Bor-1,CS22590,5837,ZH,2017,20170721,8,13,1,1,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Ler(gl1-1),CS64,1,ZH,2017,20170721,8,13,3,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1463,Bla-1,CS971,7015,ZH,2017,20170721,8,13,5,0,NA,NA,NA,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1464,Tamm-2,CS22604,6968,ZH,2017,20170721,8,13,7,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Kno-10,CS22566,6927,ZH,2017,20170721,8,13,9,0,NA,NA,NA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466,Sq-8,CS22601,6967,ZH,2017,20170721,8,14,2,0,NA,NA,NA,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1467,Var2-1,CS22580,7516,ZH,2017,20170721,8,14,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,Shahdara,CS22652,6962,ZH,2017,20170721,8,14,6,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1469,San-2,CS77233,8247,ZH,2017,20170721,8,14,8,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,Ts-1,CS22647,6970,ZH,2017,20170721,8,14,10,1,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1471,RRS-10,CS22565,7515,ZH,2017,20170721,8,15,1,1,NA,NA,NA,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1472,Hs-0,CS1237,8310,ZH,2017,20170721,8,15,3,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1473,Pa-1,CS1439,8353,ZH,2017,20170721,8,15,5,0,NA,NA,NA,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Van-0,CS22627,6977,ZH,2017,20170721,8,15,7,0,NA,NA,NA,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1475,Ba4-1,CS76677,8258,ZH,2017,20170721,8,15,9,0,NA,NA,NA,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,Ak-1,CS939,6987,ZH,2017,20170721,8,16,2,0,NA,NA,NA,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1477,Buckhorn_Pass,CS8067,7033,ZH,2017,20170721,8,16,4,0,NA,NA,NA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1478,Bil-7,CS22579,6901,ZH,2017,20170721,8,16,6,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1479,Wil-1,CS1595,8419,ZH,2017,20170721,8,16,8,0,NA,NA,NA,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,Ba5-1,CS76678,8259,ZH,2017,20170721,8,16,10,1,NA,NA,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Rmx-A180,CS22569,7525,ZH,2017,20170721,8,17,1,1,NA,NA,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,DraII-1,CS76813,8284,ZH,2017,20170721,8,17,3,0,NA,NA,NA,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,Uod-1,CS22612,6975,ZH,2017,20170721,8,17,5,0,NA,NA,NA,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1484,Lov-1,CS77049,6043,ZH,2017,20170721,8,17,7,0,NA,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1485,Kz-13,CS22445,6830,ZH,2017,20170721,8,17,9,0,NA,NA,NA,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
